tick,sirstate,n
4277.1,2,10000
4278.1,2,10000
4279.1,2,10000
4280.1,2,10000
4281.1,2,10000
4282.1,2,10000
4283.1,2,10000
4284.1,2,10000
4285.1,2,10000
4286.1,2,10000
4287.1,2,10000
4288.1,2,10000
4289.1,2,10000
4290.1,2,10000
4291.1,2,10000
4292.1,2,10000
4293.1,2,10000
4294.1,2,10000
4295.1,2,10000
4296.1,2,10000
4297.1,2,10000
4298.1,2,10000
4299.1,2,10000
4300.1,2,10000
4301.1,2,10000
4302.1,2,10000
4303.1,2,10000
4304.1,2,10000
4305.1,2,10000
4306.1,2,10000
4307.1,2,10000
4308.1,2,10000
4309.1,2,10000
4310.1,2,10000
4311.1,2,10000
4312.1,2,10000
4313.1,2,10000
4314.1,2,10000
4315.1,2,10000
4316.1,2,10000
4317.1,2,10000
4318.1,2,10000
4319.1,2,10000
4320.1,2,10000
4321.1,2,10000
4322.1,2,10000
4323.1,2,10000
4324.1,2,10000
4325.1,2,10000
4326.1,2,10000
4327.1,2,10000
4328.1,2,10000
4329.1,2,10000
4330.1,2,10000
4331.1,2,10000
4332.1,2,10000
4333.1,2,10000
4334.1,2,10000
4335.1,2,10000
4336.1,2,10000
4337.1,2,10000
4338.1,2,10000
4339.1,2,10000
4340.1,2,10000
4341.1,2,10000
4342.1,2,10000
4343.1,2,10000
4344.1,2,10000
4345.1,2,10000
4346.1,2,10000
4347.1,2,10000
4348.1,2,10000
4349.1,2,10000
4350.1,2,10000
4351.1,2,10000
4352.1,2,10000
4353.1,2,10000
4354.1,2,10000
4355.1,2,10000
4356.1,2,10000
4357.1,2,10000
4358.1,2,10000
4359.1,2,10000
4360.1,2,10000
4361.1,2,10000
4362.1,2,10000
4363.1,2,10000
4364.1,2,10000
4365.1,2,10000
4366.1,2,10000
4367.1,2,10000
4368.1,2,10000
4369.1,2,10000
4370.1,2,10000
4371.1,2,10000
4372.1,2,10000
4373.1,2,10000
4374.1,2,10000
4375.1,2,10000
4376.1,2,10000
4377.1,2,10000
4378.1,2,10000
4379.1,2,10000
4380.1,2,10000
4381.1,2,10000
4382.1,2,10000
4383.1,2,10000
4384.1,2,10000
4385.1,2,10000
4386.1,2,10000
4387.1,2,10000
4388.1,2,10000
4389.1,2,10000
4390.1,2,10000
4391.1,2,10000
4392.1,2,10000
4393.1,2,10000
4394.1,2,10000
4395.1,2,10000
4396.1,2,10000
4397.1,2,10000
4398.1,2,10000
4399.1,2,10000
4400.1,2,10000
4401.1,2,10000
4402.1,2,10000
4403.1,2,10000
4404.1,2,10000
4405.1,2,10000
4406.1,2,10000
4407.1,2,10000
4408.1,2,10000
4409.1,2,10000
4410.1,2,10000
4411.1,2,10000
4412.1,2,10000
4413.1,2,10000
4414.1,2,10000
4415.1,2,10000
4416.1,2,10000
4417.1,2,10000
4418.1,2,10000
4419.1,2,10000
4420.1,2,10000
4421.1,2,10000
4422.1,2,10000
4423.1,2,10000
4424.1,2,10000
4425.1,2,10000
4426.1,2,10000
4427.1,2,10000
4428.1,2,10000
4429.1,2,10000
4430.1,2,10000
4431.1,2,10000
4432.1,2,10000
4433.1,2,10000
4434.1,2,10000
4435.1,2,10000
4436.1,2,10000
4437.1,2,10000
4438.1,2,10000
4439.1,2,10000
4440.1,2,10000
4441.1,2,10000
4442.1,2,10000
4443.1,2,10000
4444.1,2,10000
4445.1,2,10000
4446.1,2,10000
4447.1,2,10000
4448.1,2,10000
4449.1,2,10000
4450.1,2,10000
4451.1,2,10000
4452.1,2,10000
4453.1,2,10000
4454.1,2,10000
4455.1,2,10000
4456.1,2,10000
4457.1,2,10000
4458.1,2,10000
4459.1,2,10000
4460.1,2,10000
4461.1,2,10000
4462.1,2,10000
4463.1,2,10000
4464.1,2,10000
4465.1,2,10000
4466.1,2,10000
4467.1,2,10000
4468.1,2,10000
4469.1,2,10000
4470.1,2,10000
4471.1,2,10000
4472.1,2,10000
4473.1,2,10000
4474.1,2,10000
4475.1,2,10000
4476.1,2,10000
4477.1,2,10000
4478.1,2,10000
4479.1,2,10000
4480.1,2,10000
4481.1,2,10000
4482.1,2,10000
4483.1,2,10000
4484.1,2,10000
4485.1,2,10000
4486.1,2,10000
4487.1,2,10000
4488.1,2,10000
4489.1,2,10000
4490.1,2,10000
4491.1,2,10000
4492.1,2,10000
4493.1,2,10000
4494.1,2,10000
4495.1,2,10000
4496.1,2,10000
4497.1,2,10000
4498.1,2,10000
4499.1,2,10000
4500.1,2,10000
4501.1,2,10000
4502.1,2,10000
4503.1,2,10000
4504.1,2,10000
4505.1,2,10000
4506.1,2,10000
4507.1,2,10000
4508.1,2,10000
4509.1,2,10000
4510.1,2,10000
4511.1,2,10000
4512.1,2,10000
4513.1,2,10000
4514.1,2,10000
4515.1,2,10000
4516.1,2,10000
4517.1,2,10000
4518.1,2,10000
4519.1,2,10000
4520.1,2,10000
4521.1,2,10000
4522.1,2,10000
4523.1,2,10000
4524.1,2,10000
4525.1,2,10000
4526.1,2,10000
4527.1,2,10000
4528.1,2,10000
4529.1,2,10000
4530.1,2,10000
4531.1,2,10000
4532.1,2,10000
4533.1,2,10000
4534.1,2,10000
4535.1,2,10000
4536.1,2,10000
4537.1,2,10000
4538.1,2,10000
4539.1,2,10000
4540.1,2,10000
4541.1,2,10000
4542.1,2,10000
4543.1,2,10000
4544.1,2,10000
4545.1,2,10000
4546.1,2,10000
4547.1,2,10000
4548.1,2,10000
4549.1,2,10000
4550.1,2,10000
4551.1,2,10000
4552.1,2,10000
4553.1,2,10000
4554.1,2,10000
4555.1,2,10000
4556.1,2,10000
4557.1,2,10000
4558.1,2,10000
4559.1,2,10000
4560.1,2,10000
4561.1,2,10000
4562.1,2,10000
4563.1,2,10000
4564.1,2,10000
4565.1,2,10000
4566.1,2,10000
4567.1,2,10000
4568.1,2,10000
4569.1,2,10000
4570.1,2,10000
4571.1,2,10000
4572.1,2,10000
4573.1,2,10000
4574.1,2,10000
4575.1,2,10000
4576.1,2,10000
4577.1,2,10000
4578.1,2,10000
4579.1,2,10000
4580.1,2,10000
4581.1,2,10000
4582.1,2,10000
4583.1,2,10000
4584.1,2,10000
4585.1,2,10000
4586.1,2,10000
4587.1,2,10000
4588.1,2,10000
4589.1,2,10000
4590.1,2,10000
4591.1,2,10000
4592.1,2,10000
4593.1,2,10000
4594.1,2,10000
4595.1,2,10000
4596.1,2,10000
4597.1,2,10000
4598.1,2,10000
4599.1,2,10000
4600.1,2,10000
4601.1,2,10000
4602.1,2,10000
4603.1,2,10000
4604.1,2,10000
4605.1,2,10000
4606.1,2,10000
4607.1,2,10000
4608.1,2,10000
4609.1,2,10000
4610.1,2,10000
4611.1,2,10000
4612.1,2,10000
4613.1,2,10000
4614.1,2,10000
4615.1,2,10000
4616.1,2,10000
4617.1,2,10000
4618.1,2,10000
4619.1,2,10000
4620.1,2,10000
4621.1,2,10000
4622.1,2,10000
4623.1,2,10000
4624.1,2,10000
4625.1,2,10000
4626.1,2,10000
4627.1,2,10000
4628.1,2,10000
4629.1,2,10000
4630.1,2,10000
4631.1,2,10000
4632.1,2,10000
4633.1,2,10000
4634.1,2,10000
4635.1,2,10000
4636.1,2,10000
4637.1,2,10000
4638.1,2,10000
4639.1,2,10000
4640.1,2,10000
4641.1,2,10000
4642.1,2,10000
4643.1,2,10000
4644.1,2,10000
4645.1,2,10000
4646.1,2,10000
4647.1,2,10000
4648.1,2,10000
4649.1,2,10000
4650.1,2,10000
4651.1,2,10000
4652.1,2,10000
4653.1,2,10000
4654.1,2,10000
4655.1,2,10000
4656.1,2,10000
4657.1,2,10000
4658.1,2,10000
4659.1,2,10000
4660.1,2,10000
4661.1,2,10000
4662.1,2,10000
4663.1,2,10000
4664.1,2,10000
4665.1,2,10000
4666.1,2,10000
4667.1,2,10000
4668.1,2,10000
4669.1,2,10000
4670.1,2,10000
4671.1,2,10000
4672.1,2,10000
4673.1,2,10000
4674.1,2,10000
4675.1,2,10000
4676.1,2,10000
4677.1,2,10000
4678.1,2,10000
4679.1,2,10000
4680.1,2,10000
4681.1,2,10000
4682.1,2,10000
4683.1,2,10000
4684.1,2,10000
4685.1,2,10000
4686.1,2,10000
4687.1,2,10000
4688.1,2,10000
4689.1,2,10000
4690.1,2,10000
4691.1,2,10000
4692.1,2,10000
4693.1,2,10000
4694.1,2,10000
4695.1,2,10000
4696.1,2,10000
4697.1,2,10000
4698.1,2,10000
4699.1,2,10000
4700.1,2,10000
4701.1,2,10000
4702.1,2,10000
4703.1,2,10000
4704.1,2,10000
4705.1,2,10000
4706.1,2,10000
4707.1,2,10000
4708.1,2,10000
4709.1,2,10000
4710.1,2,10000
4711.1,2,10000
4712.1,2,10000
4713.1,2,10000
4714.1,2,10000
4715.1,2,10000
4716.1,2,10000
4717.1,2,10000
4718.1,2,10000
4719.1,2,10000
4720.1,2,10000
4721.1,2,10000
4722.1,2,10000
4723.1,2,10000
4724.1,2,10000
4725.1,2,10000
4726.1,2,10000
4727.1,2,10000
4728.1,2,10000
4729.1,2,10000
4730.1,2,10000
4731.1,2,10000
4732.1,2,10000
4733.1,2,10000
4734.1,2,10000
4735.1,2,10000
4736.1,2,10000
4737.1,2,10000
4738.1,2,10000
4739.1,2,10000
4740.1,2,10000
4741.1,2,10000
4742.1,2,10000
4743.1,2,10000
4744.1,2,10000
4745.1,2,10000
4746.1,2,10000
4747.1,2,10000
4748.1,2,10000
4749.1,2,10000
4750.1,2,10000
4751.1,2,10000
4752.1,2,10000
4753.1,2,10000
4754.1,2,10000
4755.1,2,10000
4756.1,2,10000
4757.1,2,10000
4758.1,2,10000
4759.1,2,10000
4760.1,2,10000
4761.1,2,10000
4762.1,2,10000
4763.1,2,10000
4764.1,2,10000
4765.1,2,10000
4766.1,2,10000
4767.1,2,10000
4768.1,2,10000
4769.1,2,10000
4770.1,2,10000
4771.1,2,10000
4772.1,2,10000
4773.1,2,10000
4774.1,2,10000
4775.1,2,10000
4776.1,2,10000
4777.1,2,10000
4778.1,2,10000
4779.1,2,10000
4780.1,2,10000
4781.1,2,10000
4782.1,2,10000
4783.1,2,10000
4784.1,2,10000
4785.1,2,10000
4786.1,2,10000
4787.1,2,10000
4788.1,2,10000
4789.1,2,10000
4790.1,2,10000
4791.1,2,10000
4792.1,2,10000
4793.1,2,10000
4794.1,2,10000
4795.1,2,10000
4796.1,2,10000
4797.1,2,10000
4798.1,2,10000
4799.1,2,10000
4800.1,2,10000
4801.1,2,10000
4802.1,2,10000
4803.1,2,10000
4804.1,2,10000
4805.1,2,10000
4806.1,2,10000
4807.1,2,10000
4808.1,2,10000
4809.1,2,10000
4810.1,2,10000
4811.1,2,10000
4812.1,2,10000
4813.1,2,10000
4814.1,2,10000
4815.1,2,10000
4816.1,2,10000
4817.1,2,10000
4818.1,2,10000
4819.1,2,10000
4820.1,2,10000
4821.1,2,10000
4822.1,2,10000
4823.1,2,10000
4824.1,2,10000
4825.1,2,10000
4826.1,2,10000
4827.1,2,10000
4828.1,2,10000
4829.1,2,10000
4830.1,2,10000
4831.1,2,10000
4832.1,2,10000
4833.1,2,10000
4834.1,2,10000
4835.1,2,10000
4836.1,2,10000
4837.1,2,10000
4838.1,2,10000
4839.1,2,10000
4840.1,2,10000
4841.1,2,10000
4842.1,2,10000
4843.1,2,10000
4844.1,2,10000
4845.1,2,10000
4846.1,2,10000
4847.1,2,10000
4848.1,2,10000
4849.1,2,10000
4850.1,2,10000
4851.1,2,10000
4852.1,2,10000
4853.1,2,10000
4854.1,2,10000
4855.1,2,10000
4856.1,2,10000
4857.1,2,10000
4858.1,2,10000
4859.1,2,10000
4860.1,2,10000
4861.1,2,10000
4862.1,2,10000
4863.1,2,10000
4864.1,2,10000
4865.1,2,10000
4866.1,2,10000
4867.1,2,10000
4868.1,2,10000
4869.1,2,10000
4870.1,2,10000
4871.1,2,10000
4872.1,2,10000
4873.1,2,10000
4874.1,2,10000
4875.1,2,10000
4876.1,2,10000
4877.1,2,10000
4878.1,2,10000
4879.1,2,10000
4880.1,2,10000
4881.1,2,10000
4882.1,2,10000
4883.1,2,10000
4884.1,2,10000
4885.1,2,10000
4886.1,2,10000
4887.1,2,10000
4888.1,2,10000
4889.1,2,10000
4890.1,2,10000
4891.1,2,10000
4892.1,2,10000
4893.1,2,10000
4894.1,2,10000
4895.1,2,10000
4896.1,2,10000
4897.1,2,10000
4898.1,2,10000
4899.1,2,10000
4900.1,2,10000
4901.1,2,10000
4902.1,2,10000
4903.1,2,10000
4904.1,2,10000
4905.1,2,10000
4906.1,2,10000
4907.1,2,10000
4908.1,2,10000
4909.1,2,10000
4910.1,2,10000
4911.1,2,10000
4912.1,2,10000
4913.1,2,10000
4914.1,2,10000
4915.1,2,10000
4916.1,2,10000
4917.1,2,10000
4918.1,2,10000
4919.1,2,10000
4920.1,2,10000
4921.1,2,10000
4922.1,2,10000
4923.1,2,10000
4924.1,2,10000
4925.1,2,10000
4926.1,2,10000
4927.1,2,10000
4928.1,2,10000
4929.1,2,10000
4930.1,2,10000
4931.1,2,10000
4932.1,2,10000
4933.1,2,10000
4934.1,2,10000
4935.1,2,10000
4936.1,2,10000
4937.1,2,10000
4938.1,2,10000
4939.1,2,10000
4940.1,2,10000
4941.1,2,10000
4942.1,2,10000
4943.1,2,10000
4944.1,2,10000
4945.1,2,10000
4946.1,2,10000
4947.1,2,10000
4948.1,2,10000
4949.1,2,10000
4950.1,2,10000
4951.1,2,10000
4952.1,2,10000
4953.1,2,10000
4954.1,2,10000
4955.1,2,10000
4956.1,2,10000
4957.1,2,10000
4958.1,2,10000
4959.1,2,10000
4960.1,2,10000
4961.1,2,10000
4962.1,2,10000
4963.1,2,10000
4964.1,2,10000
4965.1,2,10000
4966.1,2,10000
4967.1,2,10000
4968.1,2,10000
4969.1,2,10000
4970.1,2,10000
4971.1,2,10000
4972.1,2,10000
4973.1,2,10000
4974.1,2,10000
4975.1,2,10000
4976.1,2,10000
4977.1,2,10000
4978.1,2,10000
4979.1,2,10000
4980.1,2,10000
4981.1,2,10000
4982.1,2,10000
4983.1,2,10000
4984.1,2,10000
4985.1,2,10000
4986.1,2,10000
4987.1,2,10000
4988.1,2,10000
4989.1,2,10000
4990.1,2,10000
4991.1,2,10000
4992.1,2,10000
4993.1,2,10000
4994.1,2,10000
4995.1,2,10000
4996.1,2,10000
4997.1,2,10000
4998.1,2,10000
4999.1,2,10000
5000.1,2,10000
5001.1,2,10000
5002.1,2,10000
5003.1,2,10000
5004.1,2,10000
5005.1,2,10000
5006.1,2,10000
5007.1,2,10000
5008.1,2,10000
5009.1,2,10000
5010.1,2,10000
5011.1,2,10000
5012.1,2,10000
5013.1,2,10000
5014.1,2,10000
5015.1,2,10000
5016.1,2,10000
5017.1,2,10000
5018.1,2,10000
5019.1,2,10000
5020.1,2,10000
5021.1,2,10000
5022.1,2,10000
5023.1,2,10000
5024.1,2,10000
5025.1,2,10000
5026.1,2,10000
5027.1,2,10000
5028.1,2,10000
5029.1,2,10000
5030.1,2,10000
5031.1,2,10000
5032.1,2,10000
5033.1,2,10000
5034.1,2,10000
5035.1,2,10000
5036.1,2,10000
5037.1,2,10000
5038.1,2,10000
5039.1,2,10000
5040.1,2,10000
5041.1,2,10000
5042.1,2,10000
5043.1,2,10000
5044.1,2,10000
5045.1,2,10000
5046.1,2,10000
5047.1,2,10000
5048.1,2,10000
5049.1,2,10000
5050.1,2,10000
5051.1,2,10000
5052.1,2,10000
5053.1,2,10000
5054.1,2,10000
5055.1,2,10000
5056.1,2,10000
5057.1,2,10000
5058.1,2,10000
5059.1,2,10000
5060.1,2,10000
5061.1,2,10000
5062.1,2,10000
5063.1,2,10000
5064.1,2,10000
5065.1,2,10000
5066.1,2,10000
5067.1,2,10000
5068.1,2,10000
5069.1,2,10000
5070.1,2,10000
5071.1,2,10000
5072.1,2,10000
5073.1,2,10000
5074.1,2,10000
5075.1,2,10000
5076.1,2,10000
5077.1,2,10000
5078.1,2,10000
5079.1,2,10000
5080.1,2,10000
5081.1,2,10000
5082.1,2,10000
5083.1,2,10000
5084.1,2,10000
5085.1,2,10000
5086.1,2,10000
5087.1,2,10000
5088.1,2,10000
5089.1,2,10000
5090.1,2,10000
5091.1,2,10000
5092.1,2,10000
5093.1,2,10000
5094.1,2,10000
5095.1,2,10000
5096.1,2,10000
5097.1,2,10000
5098.1,2,10000
5099.1,2,10000
5100.1,2,10000
5101.1,2,10000
5102.1,2,10000
5103.1,2,10000
5104.1,2,10000
5105.1,2,10000
5106.1,2,10000
5107.1,2,10000
5108.1,2,10000
5109.1,2,10000
5110.1,2,10000
5111.1,2,10000
5112.1,2,10000
5113.1,2,10000
5114.1,2,10000
5115.1,2,10000
5116.1,2,10000
5117.1,2,10000
5118.1,2,10000
5119.1,2,10000
5120.1,2,10000
5121.1,2,10000
5122.1,2,10000
5123.1,2,10000
5124.1,2,10000
5125.1,2,10000
5126.1,2,10000
5127.1,2,10000
5128.1,2,10000
5129.1,2,10000
5130.1,2,10000
5131.1,2,10000
5132.1,2,10000
5133.1,2,10000
5134.1,2,10000
5135.1,2,10000
5136.1,2,10000
5137.1,2,10000
5138.1,2,10000
5139.1,2,10000
5140.1,2,10000
5141.1,2,10000
5142.1,2,10000
5143.1,2,10000
5144.1,2,10000
5145.1,2,10000
5146.1,2,10000
5147.1,2,10000
5148.1,2,10000
5149.1,2,10000
5150.1,2,10000
5151.1,2,10000
5152.1,2,10000
5153.1,2,10000
5154.1,2,10000
5155.1,2,10000
5156.1,2,10000
5157.1,2,10000
5158.1,2,10000
5159.1,2,10000
5160.1,2,10000
5161.1,2,10000
5162.1,2,10000
5163.1,2,10000
5164.1,2,10000
5165.1,2,10000
5166.1,2,10000
5167.1,2,10000
5168.1,2,10000
5169.1,2,10000
5170.1,2,10000
5171.1,2,10000
5172.1,2,10000
5173.1,2,10000
5174.1,2,10000
5175.1,2,10000
5176.1,2,10000
5177.1,2,10000
5178.1,2,10000
5179.1,2,10000
5180.1,2,10000
5181.1,2,10000
5182.1,2,10000
5183.1,2,10000
5184.1,2,10000
5185.1,2,10000
5186.1,2,10000
5187.1,2,10000
5188.1,2,10000
5189.1,2,10000
5190.1,2,10000
5191.1,2,10000
5192.1,2,10000
5193.1,2,10000
5194.1,2,10000
5195.1,2,10000
5196.1,2,10000
5197.1,2,10000
5198.1,2,10000
5199.1,2,10000
5200.1,2,10000
5201.1,2,10000
5202.1,2,10000
5203.1,2,10000
5204.1,2,10000
5205.1,2,10000
5206.1,2,10000
5207.1,2,10000
5208.1,2,10000
5209.1,2,10000
5210.1,2,10000
5211.1,2,10000
5212.1,2,10000
5213.1,2,10000
5214.1,2,10000
5215.1,2,10000
5216.1,2,10000
5217.1,2,10000
5218.1,2,10000
5219.1,2,10000
5220.1,2,10000
5221.1,2,10000
5222.1,2,10000
5223.1,2,10000
5224.1,2,10000
5225.1,2,10000
5226.1,2,10000
5227.1,2,10000
5228.1,2,10000
5229.1,2,10000
5230.1,2,10000
5231.1,2,10000
5232.1,2,10000
5233.1,2,10000
5234.1,2,10000
5235.1,2,10000
5236.1,2,10000
5237.1,2,10000
5238.1,2,10000
5239.1,2,10000
5240.1,2,10000
5241.1,2,10000
5242.1,2,10000
5243.1,2,10000
5244.1,2,10000
5245.1,2,10000
5246.1,2,10000
5247.1,2,10000
5248.1,2,10000
5249.1,2,10000
5250.1,2,10000
5251.1,2,10000
5252.1,2,10000
5253.1,2,10000
5254.1,2,10000
5255.1,2,10000
5256.1,2,10000
5257.1,2,10000
5258.1,2,10000
5259.1,2,10000
5260.1,2,10000
5261.1,2,10000
5262.1,2,10000
5263.1,2,10000
5264.1,2,10000
5265.1,2,10000
5266.1,2,10000
5267.1,2,10000
5268.1,2,10000
5269.1,2,10000
5270.1,2,10000
5271.1,2,10000
5272.1,2,10000
5273.1,2,10000
5274.1,2,10000
5275.1,2,10000
5276.1,2,10000
5277.1,2,10000
5278.1,2,10000
5279.1,2,10000
5280.1,2,10000
5281.1,2,10000
5282.1,2,10000
5283.1,2,10000
5284.1,2,10000
5285.1,2,10000
5286.1,2,10000
5287.1,2,10000
5288.1,2,10000
5289.1,2,10000
5290.1,2,10000
5291.1,2,10000
5292.1,2,10000
5293.1,2,10000
5294.1,2,10000
5295.1,2,10000
5296.1,2,10000
5297.1,2,10000
5298.1,2,10000
5299.1,2,10000
5300.1,2,10000
5301.1,2,10000
5302.1,2,10000
5303.1,2,10000
5304.1,2,10000
5305.1,2,10000
5306.1,2,10000
5307.1,2,10000
5308.1,2,10000
5309.1,2,10000
5310.1,2,10000
5311.1,2,10000
5312.1,2,10000
5313.1,2,10000
5314.1,2,10000
5315.1,2,10000
5316.1,2,10000
5317.1,2,10000
5318.1,2,10000
5319.1,2,10000
5320.1,2,10000
5321.1,2,10000
5322.1,2,10000
5323.1,2,10000
5324.1,2,10000
5325.1,2,10000
5326.1,2,10000
5327.1,2,10000
5328.1,2,10000
5329.1,2,10000
5330.1,2,10000
5331.1,2,10000
5332.1,2,10000
5333.1,2,10000
5334.1,2,10000
5335.1,2,10000
5336.1,2,10000
5337.1,2,10000
5338.1,2,10000
5339.1,2,10000
5340.1,2,10000
5341.1,2,10000
5342.1,2,10000
5343.1,2,10000
5344.1,2,10000
5345.1,2,10000
5346.1,2,10000
5347.1,2,10000
5348.1,2,10000
5349.1,2,10000
5350.1,2,10000
5351.1,2,10000
5352.1,2,10000
5353.1,2,10000
5354.1,2,10000
5355.1,2,10000
5356.1,2,10000
5357.1,2,10000
5358.1,2,10000
5359.1,2,10000
5360.1,2,10000
5361.1,2,10000
5362.1,2,10000
5363.1,2,10000
5364.1,2,10000
5365.1,2,10000
5366.1,2,10000
5367.1,2,10000
5368.1,2,10000
5369.1,2,10000
5370.1,2,10000
5371.1,2,10000
5372.1,2,10000
5373.1,2,10000
5374.1,2,10000
5375.1,2,10000
5376.1,2,10000
5377.1,2,10000
5378.1,2,10000
5379.1,2,10000
5380.1,2,10000
5381.1,2,10000
5382.1,2,10000
5383.1,2,10000
5384.1,2,10000
5385.1,2,10000
5386.1,2,10000
5387.1,2,10000
5388.1,2,10000
5389.1,2,10000
5390.1,2,10000
5391.1,2,10000
5392.1,2,10000
5393.1,2,10000
5394.1,2,10000
5395.1,2,10000
5396.1,2,10000
5397.1,2,10000
5398.1,2,10000
5399.1,2,10000
5400.1,2,10000
5401.1,2,10000
5402.1,2,10000
5403.1,2,10000
5404.1,2,10000
5405.1,2,10000
5406.1,2,10000
5407.1,2,10000
5408.1,2,10000
5409.1,2,10000
5410.1,2,10000
5411.1,2,10000
5412.1,2,10000
5413.1,2,10000
5414.1,2,10000
5415.1,2,10000
5416.1,2,10000
5417.1,2,10000
5418.1,2,10000
5419.1,2,10000
5420.1,2,10000
5421.1,2,10000
5422.1,2,10000
5423.1,2,10000
5424.1,2,10000
5425.1,2,10000
5426.1,2,10000
5427.1,2,10000
5428.1,2,10000
5429.1,2,10000
5430.1,2,10000
5431.1,2,10000
5432.1,2,10000
5433.1,2,10000
5434.1,2,10000
5435.1,2,10000
5436.1,2,10000
5437.1,2,10000
5438.1,2,10000
5439.1,2,10000
5440.1,2,10000
5441.1,2,10000
5442.1,2,10000
5443.1,2,10000
5444.1,2,10000
5445.1,2,10000
5446.1,2,10000
5447.1,2,10000
5448.1,2,10000
5449.1,2,10000
5450.1,2,10000
5451.1,2,10000
5452.1,2,10000
5453.1,2,10000
5454.1,2,10000
5455.1,2,10000
5456.1,2,10000
5457.1,2,10000
5458.1,2,10000
5459.1,2,10000
5460.1,2,10000
5461.1,2,10000
5462.1,2,10000
5463.1,2,10000
5464.1,2,10000
5465.1,2,10000
5466.1,2,10000
5467.1,2,10000
5468.1,2,10000
5469.1,2,10000
5470.1,2,10000
5471.1,2,10000
5472.1,2,10000
5473.1,2,10000
5474.1,2,10000
5475.1,2,10000
5476.1,2,10000
5477.1,2,10000
5478.1,2,10000
5479.1,2,10000
5480.1,2,10000
5481.1,2,10000
5482.1,2,10000
5483.1,2,10000
5484.1,2,10000
5485.1,2,10000
5486.1,2,10000
5487.1,2,10000
5488.1,2,10000
5489.1,2,10000
5490.1,2,10000
5491.1,2,10000
5492.1,2,10000
5493.1,2,10000
5494.1,2,10000
5495.1,2,10000
5496.1,2,10000
5497.1,2,10000
5498.1,2,10000
5499.1,2,10000
5500.1,2,10000
5501.1,2,10000
5502.1,2,10000
5503.1,2,10000
5504.1,2,10000
5505.1,2,10000
5506.1,2,10000
5507.1,2,10000
5508.1,2,10000
5509.1,2,10000
5510.1,2,10000
5511.1,2,10000
5512.1,2,10000
5513.1,2,10000
5514.1,2,10000
5515.1,2,10000
5516.1,2,10000
5517.1,2,10000
5518.1,2,10000
5519.1,2,10000
5520.1,2,10000
5521.1,2,10000
5522.1,2,10000
5523.1,2,10000
5524.1,2,10000
5525.1,2,10000
5526.1,2,10000
5527.1,2,10000
5528.1,2,10000
5529.1,2,10000
5530.1,2,10000
5531.1,2,10000
5532.1,2,10000
5533.1,2,10000
5534.1,2,10000
5535.1,2,10000
5536.1,2,10000
5537.1,2,10000
5538.1,2,10000
5539.1,2,10000
5540.1,2,10000
5541.1,2,10000
5542.1,2,10000
5543.1,2,10000
5544.1,2,10000
5545.1,2,10000
5546.1,2,10000
5547.1,2,10000
5548.1,2,10000
5549.1,2,10000
5550.1,2,10000
5551.1,2,10000
5552.1,2,10000
5553.1,2,10000
5554.1,2,10000
5555.1,2,10000
5556.1,2,10000
5557.1,2,10000
5558.1,2,10000
5559.1,2,10000
5560.1,2,10000
5561.1,2,10000
5562.1,2,10000
5563.1,2,10000
5564.1,2,10000
5565.1,2,10000
5566.1,2,10000
5567.1,2,10000
5568.1,2,10000
5569.1,2,10000
5570.1,2,10000
5571.1,2,10000
5572.1,2,10000
5573.1,2,10000
5574.1,2,10000
5575.1,2,10000
5576.1,2,10000
5577.1,2,10000
5578.1,2,10000
5579.1,2,10000
5580.1,2,10000
5581.1,2,10000
5582.1,2,10000
5583.1,2,10000
5584.1,2,10000
5585.1,2,10000
5586.1,2,10000
5587.1,2,10000
5588.1,2,10000
5589.1,2,10000
5590.1,2,10000
5591.1,2,10000
5592.1,2,10000
5593.1,2,10000
5594.1,2,10000
5595.1,2,10000
5596.1,2,10000
5597.1,2,10000
5598.1,2,10000
5599.1,2,10000
5600.1,2,10000
5601.1,2,10000
5602.1,2,10000
5603.1,2,10000
5604.1,2,10000
5605.1,2,10000
5606.1,2,10000
5607.1,2,10000
5608.1,2,10000
5609.1,2,10000
5610.1,2,10000
5611.1,2,10000
5612.1,2,10000
5613.1,2,10000
5614.1,2,10000
5615.1,2,10000
5616.1,2,10000
5617.1,2,10000
5618.1,2,10000
5619.1,2,10000
5620.1,2,10000
5621.1,2,10000
5622.1,2,10000
5623.1,2,10000
5624.1,2,10000
5625.1,2,10000
5626.1,2,10000
5627.1,2,10000
5628.1,2,10000
5629.1,2,10000
5630.1,2,10000
5631.1,2,10000
5632.1,2,10000
5633.1,2,10000
5634.1,2,10000
5635.1,2,10000
5636.1,2,10000
5637.1,2,10000
5638.1,2,10000
5639.1,2,10000
5640.1,2,10000
5641.1,2,10000
5642.1,2,10000
5643.1,2,10000
5644.1,2,10000
5645.1,2,10000
5646.1,2,10000
5647.1,2,10000
5648.1,2,10000
5649.1,2,10000
5650.1,2,10000
5651.1,2,10000
5652.1,2,10000
5653.1,2,10000
5654.1,2,10000
5655.1,2,10000
5656.1,2,10000
5657.1,2,10000
5658.1,2,10000
5659.1,2,10000
5660.1,2,10000
5661.1,2,10000
5662.1,2,10000
5663.1,2,10000
5664.1,2,10000
5665.1,2,10000
5666.1,2,10000
5667.1,2,10000
5668.1,2,10000
5669.1,2,10000
5670.1,2,10000
5671.1,2,10000
5672.1,2,10000
5673.1,2,10000
5674.1,2,10000
5675.1,2,10000
